OBJECTID_12_13,Plant_ID,Plant_Alias,Plant_Label,MW,Gross_MWh,Net_MWh,General_Fuel,Status,STEP_License_Status,Gen_Count,Initial_Start_Date,Online_Year,Retire_Date,Docket_ID,CEC_Sited_Flag,STEP_Project_Type,REAT_ID,WREGIS_ID,County,State_,Peaker,Renewable_Energy,CEC_Jurisdictional_Plant,CEC_Data_Source,Wind_Resource,LRA,Sub_Area,Service_Area,Service_Category,Caliso_Balancing_Authorities,Air_District,Air_Basin,Quad,Senate_District,Assembly_District,Congressional_District,CES30_PercentileRange,CES30_Percentile,Website,CEC_Link,Aerial,C_Comments,Longitude,Latitude,Elevation,Operation_Job,Property_Tax,Capacity_Factor,Income_Percent,Project_Location,Creator,Creator_Date,Last_Editor,Last_Editor_Date,GlobalID
1,W0464,,El Cabo,298.2,,,Wind,Operating,,,,,,,N,,,,Torrance,NM,,1.0,0.0,QFER,,,,,,,,,,,,,,,,,"<a href="""">Google Earth</a>",,-105.46167026,34.65111203,,,,,,,cecgis,1581101982706,cecgis,1581101982706,0da84d14-5867-4396-8004-5ce07b6d6dd9
674,W0359,Kumeyaay; Kumeyaay Wind; Kumeyaay Wind Energy Facility; Kumeyaay Wind Power Project,Kumeyaay,50.0,155200.97,155201.0,Wind,Operating,,1.0,1135123200000.0,2005.0,,,N,,G-13,W138,San Diego,CA,0.0,1.0,0.0,WPRS,East San Diego,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Live Oak Springs,Senate District 40,Assembly District 71,Congressional District 51,55-60%,55.0,,,"<a href="""">Google Earth</a>",,-116.34524925,32.73237566,1391.70043497,,,0.35337204,66.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,d4ee4d2f-7253-4169-805b-6f41da49f232
675,W0390,,Golden Acorn Casino,1.0,4113.98,4114.0,Wind,Operating,,1.0,1303344000000.0,2011.0,,,N,,G-13,W4265,San Diego,CA,0.0,1.0,0.0,WPRS,East San Diego,San Diego/ IV Area,San Diego,San Diego Gas & Electric,IOU,CALISO,San Diego County Air Pollution Control District,San Diego County,Live Oak Springs,Senate District 40,Assembly District 71,Congressional District 51,55-60%,55.0,,,"<a href="""">Google Earth</a>",,-116.35136795,32.70141212,1264.90648686,,,0.46835155,66.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,f0db0dca-a275-4cbc-a2b9-b066daec8060
761,W0369,Hatchet Ridge Wind Project; Hatchet Ridge Wind Farm; Hatchet Ridge; Hatchet Ridge Wind Farm,Hatchet Ridge,101.2,258503.0,258503.0,Wind,Operating,,1.0,1290124800000.0,2010.0,,,N,,C-3,W1600,Shasta,CA,0.0,1.0,0.0,WPRS,,,,Pacific Gas & Electric Company,IOU,CALISO,Shasta County Air Quality Management District,Sacramento Valley,Chalk Mountain,Senate District 1,Assembly District 1,Congressional District 1,50-55%,51.0,,,"<a href="""">Google Earth</a>",,-121.81377197,40.90904039,1675.0048348,,,0.29079889,61.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,af1e3d9c-5fdf-4fe0-8ad5-b12537891e19
923,W0355,High Winds LLC; High Winds Energy Center; High Winds Project,High Winds,162.0,345306.0,345306.0,Wind,Operating,,1.0,1072137600000.0,2003.0,,,N,,C-7,W229,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.81085413,38.14036856,87.34259085,,,0.24265921,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,a32f67fd-1498-4bfa-b8d8-73b94fdb0bbf
924,W0356,SMUD Solano Phase 1; Solano Wind Plant III; Solano Wind Phase 3; Solano 3 Wind Project; Solano Wind 1; Montezuma Hills - SMUD; Solano Wind Phase 1 (SMUD),Solano 3,127.8,353149.55,353150.0,Wind,Operating,,1.0,1334707200000.0,2012.0,,,N,,C-7,W2756,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.76722815,38.12649688,59.63309774,,,0.31458356,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,25ed9e61-b7ef-4b08-a1c1-1809a8567e70
925,W0371,Montezuma Wind Energy Center,FPL - Montezuma ,36.8,100413.0,100413.0,Wind,Operating,,1.0,1295913600000.0,2011.0,,,N,,C-7,W1745,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.80061759,38.16626671,62.00309246,,,0.31063458,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,e8a3715f-af4f-4443-bd77-6c498013c39b
926,W0381,Enxco V Bis; Enxco V Repower,Enxco V,9.0,,,Wind,Operating,,,,,,,N,,C-7,,Solano,CA,,1.0,0.0,QFER,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",Location unsure,-121.83342169,38.15153984,79.74187902,,,,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,37178f44-355e-4955-8e84-2c251d59e740
927,W0422,Shiloh IV Wind Project; Shiloh IV Wind Project,Shiloh IV,102.5,299995.23,299995.0,Wind,Operating,,1.0,1324512000000.0,2011.0,,,N,,C-7,W2780,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.84066145,38.14560515,77.63517755,,,0.3331945,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,b9c37413-969f-4a5b-aee3-cd69fa7d6f9a
929,W0380,"EDF Renewable Windfarm V, Inc; EDF Renewable Windfarm V, Inc",EDF Renewable V,15.5,3484.33,3484.0,Wind,Operating,,1.0,631152000000.0,1990.0,,,N,,C-7,,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Antioch North,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.83501499,38.11851175,86.67200159,,,0.02558905,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,5d7eccb7-569f-4fb2-b4e6-5a27c7bf89b1
930,W0392,Montezuma II Wind Energy Center; NextEra Energy Montezuma Wind II; Montezuma II Brdsld 2 Mtzum2,Montezuma II,78.2,225977.0,225977.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,C-7,W2400,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Antioch North,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.8129827,38.11393423,77.72646332,,,0.32897671,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,e890d031-0064-4a94-ae75-9b4b622b679d
937,W0398,Foundation AB,Anheuser Busch 1,1.5,2581.95,2582.0,Wind,Operating,,1.0,1322697600000.0,2011.0,,,N,,B-6,W2605,Solano,CA,0.0,1.0,0.0,WPRS,,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Fairfield South,Senate District 3,Assembly District 11,Congressional District 3,40-45%,42.0,,,"<a href="""">Google Earth</a>",,-122.08924782,38.23228713,8.38422982,,,0.19596236,156.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,c3af3e88-6198-4f6e-b7d3-38e091531ef4
938,W0456,,Anheuser Busch 2,1.6,3510.6,3511.0,Wind,Operating,,1.0,631065600000.0,1989.0,,,N,,B-6,,Solano,CA,0.0,1.0,0.0,QFER,,,,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Fairfield South,Senate District 3,Assembly District 11,Congressional District 3,40-45%,42.0,,,"<a href="""">Google Earth</a>",,-122.09211097,38.23351219,8.68303781,,,0.249815,156.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,5e9b3910-74a5-4096-93fc-42cda6ed8bc4
945,W0384,"Shiloh II & III; Shiloh Wind Project 2, LLC",Shiloh II,153.75,420588.82,420589.0,Wind,Operating,,1.0,852076800000.0,1997.0,,,N,,C-7,W811,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.86958993,38.17891905,47.32669576,,,0.31142284,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,7c7b4a10-d943-4eb4-b7b7-b4318dee3aa1
946,W0421,,Shiloh III,102.5,284462.7,284463.0,Wind,Operating,,1.0,1355961600000.0,2012.0,,,N,,C-7,W2142,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Birds Landing,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.86316261,38.16603699,51.28357746,,,0.31594362,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,43636378-527c-444c-9f86-6d2540f1f0ee
948,W0357,SMUD Solano Phase 2; Solano Wind; Solano Wind Farm; Solano Wind Facility; Solano Wind Phase 1 & 2; Solano Wind Phase 2B (SMUD),Solano 1 & 2,102.18,211632.15,211632.0,Wind,Operating,,1.0,757382400000.0,1994.0,,,N,,C-7,W219,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Antioch North,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.76067634,38.11031078,46.81998582,,,0.23578877,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,3e0cef07-faf9-4b54-ac26-5608427dbbe1
949,W0358,"Victory Garden Prtnr PHIV; Shiloh I Wind Project; Shiloh Wind Partners, LLC; Shiloh I Wind Project",Shiloh I,150.0,387676.48,387676.0,Wind,Operating,,1.0,1143676800000.0,2006.0,,,N,,C-7,W231,Solano,CA,0.0,1.0,0.0,WPRS,Solano,Greater Bay,Pittsburgh / Oakland,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Antioch North,Senate District 3,Assembly District 11,Congressional District 3,70-75%,74.0,,,"<a href="""">Google Earth</a>",,-121.85638569,38.11615308,69.44417836,,,0.2942289,97.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,14986893-3f8c-4dd2-b0e1-af45ad0c05f1
953,W0405,Foundation Superior Farms,Superior Farms,1.0,1596.5,1597.0,Wind,Operating,,1.0,1354320000000.0,2012.0,,,N,,C-6,W3215,Solano,CA,0.0,1.0,0.0,WPRS,,,,Pacific Gas & Electric Company,IOU,CALISO,Yolo Solano Air Quality Management District,Sacramento Valley,Dixon,Senate District 3,Assembly District 4,Congressional District 3,50-55%,53.0,,,"<a href="""">Google Earth</a>",,-121.81746687,38.42012889,15.76980453,,,0.18180783,99.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,69e2b987-4ef4-480a-a9ec-929f424e7032
1190,W0394,Vasco Winds; Uswpjr_2_Units,Vasco,78.2,210358.0,210358.0,Wind,Operating,,1.0,567993600000.0,1988.0,,,N,,C-7,W2401,Contra Costa,CA,0.0,1.0,0.0,WPRS,Altamont,Greater Bay,Contra Costa,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Byron Hot Springs,Senate District 7,Assembly District 14,Congressional District 11,1-5% (lowest scores),2.0,,,"<a href="""">Google Earth</a>",,-121.72312249,37.78884417,372.837757,,,0.30623862,270.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,62838264-96f4-4446-98ba-637c25de6227
1192,W0426,Buena Vista Energy LLC; Buena Vista Energy Windfarm; Buena Vista Repower Wind,Buena Vista Wind 2,38.0,98291.39,98291.0,Wind,Operating,,1.0,1114905600000.0,2005.0,,,N,,C-7,W165,Contra Costa,CA,0.0,1.0,0.0,WPRS,Altamont,Greater Bay,Contra Costa,Pacific Gas & Electric Company,IOU,CALISO,Bay Area Air Quality Management District,San Francisco Bay,Byron Hot Springs,Senate District 7,Assembly District 14,Congressional District 11,55-60%,56.0,,,"<a href="""">Google Earth</a>",,-121.65839462,37.80868023,135.71557345,,,0.29446781,118.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,4043b125-b812-4327-82a5-af145be5ce8f
1320,W0391,"Edom Hills Project 1; Edom Hills Project 1, LLC",Edom Hills 1,20.0,37700.43,37700.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W517,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Seven Palms Valley,Senate District 28,Assembly District 56,Congressional District 36,15-20%,16.0,,,"<a href="""">Google Earth</a>",,-116.45964328,33.88521005,234.29099332,,,0.21459472,83.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,f1bf92f0-5846-4d20-8b60-b3b1463513f7
1357,W0258,Cabazon Wind Partners; Cabazon Wind Project; Cabazon 1,Cabazon 1,40.92,113363.85,113364.0,Wind,Operating,,1.0,470880000000.0,1984.0,,,N,,G-12,W834,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,White Water,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.71055672,33.91506891,418.31802306,,,0.31538948,105.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,edf672a5-e0ba-42ff-ad77-ad058d83d6e5
1358,W0260,"Mesa Wind Power Corporation; Mesa Wind Developers; Zond Systems, Inc; Mesa Wind Farm",Mesa,29.9,5055.22,5055.0,Wind,Operating,,1.0,470534400000.0,1984.0,,,N,,G-11,W507,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,White Water,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.67673339,33.94696233,769.42139629,,,0.01924676,,,cecgis,1581101982706,cecgis,1581101982706,bf81ac9d-b171-41aa-8cc9-85b206821b14
1364,W0382,Alta Mesa Phase 3; Alta Mesa Project Phase IV; Alta Mesa Project Phase 3,Alta Mesa III,9.5,14449.06,14449.0,Wind,Operating,,1.0,852076800000.0,1997.0,,,N,,G-11,,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,White Water,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",Location unsure,-116.66331435,33.94501635,841.82490207,,,0.17314975,,,cecgis,1581101982706,cecgis,1581101982706,49c54ceb-e567-4eb6-8fe4-f7604046c366
1365,W0448,Aeroturbine,Aeroturbine,4.7,,,Wind,Operating,,,,,,,N,,G-12,,Riverside,CA,,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,White Water,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.63292548,33.91359711,373.27355382,,,,,,cecgis,1581101982706,cecgis,1581101982706,4e9857e3-ce8d-4282-b85c-8219daf4a526
1366,W0452,"Cabazon Wind Farm; FPL Energy Cabazon Wind, LLC; Cabazon Wind, LLC; Cabazon Wind Farm",Cabazon Wind,38.85,80187.15,80187.0,Wind,Operating,,1.0,470880000000.0,1984.0,,,N,,G-12,W492,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,White Water,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.7183585,33.91488389,426.33228371,,,0.23497444,105.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,f5f01a5d-53cf-460f-bef7-5b31e8605850
1372,W0261,San Gorgonio Farms Wind Farm; San Gorgonio Farms Wind Farm; Whitewater Hill; Whitewater Hill 1; Section 7 Trust,San Gorgonio Farms 1,30.9,90533.62,90534.0,Wind,Operating,,1.0,415324800000.0,1983.0,,,N,,G-12,"W315, W316",Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.61472475,33.92741879,470.29850013,,,0.33354997,,,cecgis,1581101982706,cecgis,1581101982706,f367f4a8-c143-451f-b45c-de6361bda40c
1373,W0268,EUIPH Wind Farm; Euiph Wind Farm,Euiph,25.24,40322.26,40322.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-11,W410,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.62347238,33.94212243,511.60419266,,,0.18186972,,,cecgis,1581101982706,cecgis,1581101982706,58832214-04e2-429c-98df-c99df35d3493
1374,W0277,"Pacific West 1 Wind Generation; Phoenix Wind Power LLC; Phoenix Wind; Section 20  Trust, Phoenix Wind West; Phoenix Energy Limited - Section 20 Trust",Phoenix Wind,2.1,0.0,,Wind,Operating,,1.0,474163200000.0,1985.0,,,N,,G-12,W235,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.57056658,33.93938522,340.08874545,,,,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,555c3713-a3fc-488f-8315-cccaad4e424f
1375,W0278,"NAWP, Inc. (East Winds Project), East Winds Project, , East Winds Project - East Winds Project, NAWP Inc. [East Winds Proj]; Nawp, Inc., Nawp, Inc. (East Winds Project)",NAWP,3.0,7424.72,7425.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W511,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.54807805,33.89172442,202.06492315,,,0.2817623,86.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,cb2f307c-cdaf-4712-8652-f38b2fc1cacf
1377,W0283,"San Gorgonio Westwinds II, LLC & Westwind Trust; Westwind Trust; San Gorgonio WWII LLC",San Gorgonio Westwinds II,43.4,120084.12,120084.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,"W518, W389",Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.58326928,33.93537266,340.60126024,,,0.31499459,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,d41db049-fa47-4330-afe0-d921a37b5c12
1378,W0286,"Karen Avenue Wind Project; Energy Development & Const. Corp; Energy Dev. & Construction, Energy Dev. & Const., Karen Avenue Wind Project",Karen Ave,11.7,31626.29,31626.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W314,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.56077366,33.92195077,260.62568152,,,0.30772734,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,bce870d8-d11f-4df7-94e0-b405a3741d1e
1382,W0299,"Dutch Energy Corp; Green Power Partners I, LLC; Garnet Green Power Project Aggregate; FPL Energy Green Power Wind, LLC; Green Power 1; Green Power Partners I, LLC",Green Power ,16.2,14790.15,14790.0,Wind,Operating,,1.0,639964800000.0,1990.0,,,N,,G-12,W751,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.59577919,33.90919322,290.32201021,,,0.10393476,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,1a12d6c5-fa0a-422c-8a88-24d38ac8d630
1383,W0300,"ENXCO; Westwind Trust; Section 20 Trust; Westwind Partners, LLC",Westwind,9.08,,,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-11,W510,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.5675267,33.94563295,357.41250534,,,,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,d89c356c-2de0-40d4-9040-a0332cd59057
1384,W0311,"Painted Hills - Zond Systems Inc - 6112; Painted Hills; Zond Systems, Inc. - 6112",Painted Hills,19.17,29908.24,29908.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W524,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.6182413,33.93872058,463.51157401,,,0.17761226,,,cecgis,1581101982706,cecgis,1581101982706,43c4bffd-036d-40c3-85e8-2774d6dd4690
1385,W0318,,Wintec Energy,2.18,358.23,358.0,Wind,Operating,,1.0,535593600000.0,1986.0,,,N,,G-12,,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.56696214,33.91106319,238.56066895,,,0.01869538,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,89b3e522-03ab-45f3-a8e6-153bc5576736
1386,W0360,"Mountain View Power Project III; Mountain View Power Partners III, LLC",Mtn. View III,22.44,68974.45,68974.0,Wind,Operating,,1.0,1071446400000.0,2003.0,,,N,,G-12,W234,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,30-35%,32.0,,,"<a href="""">Google Earth</a>",,-116.59145684,33.91856772,300.67356613,,,0.34992118,60.0,Low Income,cecgis,1581101982706,cecgis,1581101982706,67e550c0-bda3-45aa-aec7-f29ff1295aa3
1387,W0361,Whitewater Hill; Whitewater Hill Wind Partners; Whitewater Hill Wind Project; Whitewater Hill Wind Partners,Whitewater Hill,61.5,156462.93,156463.0,Wind,Operating,,1.0,1030752000000.0,2002.0,,,N,,G-12,W835,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,35-40%,39.0,,,"<a href="""">Google Earth</a>",,-116.62311559999999,33.922214700000005,475.97042869999996,,,0.28963044,,,cecgis,1581101982706,cecgis,1581101982706,12e39d93-518d-4b9e-87fc-3f79b394facd
1390,W0365,DifWind I; Difwind Partners; Difwind Farms Ltd I,Difwind Farms I,7.24,6996.41,6996.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W516,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.56812133,33.89679102,232.69090806,,,0.11000664,86.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,560e86c9-233d-458d-ad0f-8fdb75840a98
1391,W0366,Difwind II; Difwind Partners; Difwind Farms Ltd II,Difwind Farms II,5.36,1397.89,1398.0,Wind,Operating,,1.0,410227200000.0,1983.0,,,N,,G-12,W516,Riverside,CA,0.0,1.0,0.0,WPRS,San Gorgonio,LA Basin,West of Devers,Southern California Edison,IOU,CALISO,South Coast Air Quality Management District,Salton Sea,Desert Hot Springs,Senate District 28,Assembly District 42,Congressional District 36,25-30%,27.0,,,"<a href="""">Google Earth</a>",,-116.56404598,33.89998534,227.3392589,,,0.02969272,86.0,Neither Low Income Nor Disadvantaged Community,cecgis,1581101982706,cecgis,1581101982706,41e4c00a-7c9b-4984-94b6-d8a2a7657069
